match_id,source_file,ball_index,innings_index,batting_team,over,ball_in_over,ball_number,event_token,token_runs,token_type,bowler,batsman,result_raw,is_wicket,commentary
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,120,1,SL,19,3,19.3,4,4,run,Sreesanth,Mahela Jayawardene,FOUR runs,false,"another boundary through slips! Not that there are any slips in for Sreesanth, and to be fair it looked like Jayawardene played that very deliberately, cutting late and opening the face to run it through third man. Well played."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,121,1,SL,19,4,19.4,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,driven to mid-on and can't justify risking a single
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,122,1,SL,19,5,19.5,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"there's a well-timed cut, but not well-placed. Jayawardene has steered this one straight to point"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,123,1,SL,19,6,19.6,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"a touch straighter now and Jayawardene respects this one, defending to the off side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,124,1,SL,20,1,20.1,•,0,dot,Harbhajan,Sangakkara,no run,false,"Sangakkara plays back now, just waiting to see the turn of this one, and defends to off"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,125,1,SL,20,2,20.2,•,0,dot,Harbhajan,Sangakkara,no run,false,"cuts forward of point, who gets across in time to save this one"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,126,1,SL,20,3,20.3,•,0,dot,Harbhajan,Sangakkara,no run,false,"there's an lbw shout from Harbhajan but even he didn't look totally convinced. Sangakkara got a huge stride in, in fact he was about three steps down the wicket, and probably outside the line"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,127,1,SL,20,4,20.4,2,2,run,Harbhajan,Sangakkara,2 runs,false,"good, positive stuff now as Sangakkara uses the feet again and clips it through midwicket, it's chased down on the boundary"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,128,1,SL,20,5,20.5,•,0,dot,Harbhajan,Sangakkara,no run,false,plays back to this one and it's a good straight ball
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,129,1,SL,20,6,20.6,1,1,run,Harbhajan,Sangakkara,1 run,false,driven out through the off side and just gets a single now
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,130,1,SL,21,1,21.1,•,0,dot,Yuvraj,Sangakkara,no run,false,"Yuvraj is around the wicket to Sangakkara, who defends from a leg-stump line"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,131,1,SL,21,2,21.2,1,1,run,Yuvraj,Sangakkara,1 run,false,"some aggression now as Sangakkara tries to slog this one over midwicket, it's collected on the bounce by the man in the deep"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,132,1,SL,21,3,21.3,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"some drift in now, and Jayawardene just punches a single through the off side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,133,1,SL,21,4,21.4,1,1,run,Yuvraj,Sangakkara,1 run,false,soft hands now as Sangakkara clips a single off his pads
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,134,1,SL,21,5,21.5,4,4,run,Yuvraj,Mahela Jayawardene,FOUR runs,false,"too short. Bad ball, really, from Yuvraj. And despite not quite timing it to perfection, Mahela has still got enough on that pull for it to trickle into the boundary at deep midwicket"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,135,1,SL,21,6,21.6,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,pushed away forward of point for a single
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,136,1,SL,22,1,22.1,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,clipped away to the on side for an easy single
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,137,1,SL,22,2,22.2,•,0,dot,Harbhajan,Sangakkara,no run,false,"good ball. That one curves in and hurries Sangakkara, who cuts but doesn't find the gap"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,138,1,SL,22,3,22.3,•,0,dot,Harbhajan,Sangakkara,no run,false,"a slight change of pace as this one drifts a bit slower, Sangakkara defends"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,139,1,SL,22,4,22.4,•,0,dot,Harbhajan,Sangakkara,no run,false,Sangakkara is on the back foot and defending again
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,140,1,SL,22,5,22.5,1,1,run,Harbhajan,Sangakkara,1 run,false,a little straighter now and it's flicked forward of midwicket for a run
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,141,1,SL,22,6,22.6,•,0,dot,Harbhajan,Mahela Jayawardene,no run,false,"turned to leg and can't find a run
Good over, that. Sangakkara and Jayawardene are keeping Sri Lanka steady, but India are by no means letting them get away."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,142,1,SL,23,1,23.1,•,0,dot,Yuvraj,Sangakkara,no run,false,Sangakkara defends a straight ball
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,143,1,SL,23,2,23.2,•,0,dot,Yuvraj,Sangakkara,no run,false,on the pads and he can't find a gap at midwicket
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,144,1,SL,23,3,23.3,1,1,run,Yuvraj,Sangakkara,1 run,false,"bad ball, there's a full toss from Yuvraj and he's lucky to get away with that - Sangakkara drives to long-on and only gets a single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,145,1,SL,23,4,23.4,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"drift from Yuvraj, that's a pretty slow pace and Jayawardene just defends"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,146,1,SL,23,5,23.5,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"curving in and it's driven towards cover, Raina can't save the single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,147,1,SL,23,6,23.6,2,2,run,Yuvraj,Sangakkara,2 runs,false,"a bit shorter and outside off, Sangakkara rocks back to cut this through point and hares back for a second run"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,148,1,SL,24,1,24.1,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,"turned past the man at leg slip and Jayawardene gets a single, India's spinners still going for the leg-stump line"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,149,1,SL,24,2,24.2,2,2,run,Harbhajan,Sangakkara,2 runs,false,"Sangakkara turns this one behind square leg and they take off for a quick single, the throw goes to Sangakkara's end and hits the stumps with him safely home, and they pick up an overthrow from the ricochet"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,150,1,SL,24,3,24.3,•,0,dot,Harbhajan,Sangakkara,no run,false,pushed away to the off side
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,151,1,SL,24,4,24.4,•,0,dot,Harbhajan,Sangakkara,no run,false,tossed up on off stump now and it's defended
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,152,1,SL,24,5,24.5,1,1,run,Harbhajan,Sangakkara,1 run,false,"again Harbhajan gives it plenty of air, Sangakkara pushes a single through point"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,153,1,SL,24,6,24.6,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,on the pads and Jayawardene turns a single through midwicket
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,154,1,SL,25,1,25.1,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"tossed up on the stumps and it's a low full toss, Jayawardene flicks a single through mid-on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,155,1,SL,25,2,25.2,1,1,run,Yuvraj,Sangakkara,1 run,false,"Sangakkara goes back into his crease to pull a ball that wasn't that short, and it's fielded on the bounce at deep square leg"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,156,1,SL,25,3,25.3,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"Jayawardene opens the face and tries to run this one to third man - can't connect, and Dhoni drops it"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,157,1,SL,25,4,25.4,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,punched to cover and can't find the gap
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,158,1,SL,25,5,25.5,4,4,run,Yuvraj,Mahela Jayawardene,FOUR runs,false,"what a good shot - Jayawardene has waited on this one and cut it very late, finding the gap behind point and the fielder can't chase it down inside the boundary. Excellent stroke."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,159,1,SL,25,6,25.6,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"cut away to the fielder this time
""Dhoni its time to bring back Zaheer. He will do some damage for SriLanka,"" says Dhamu."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,160,1,SL,26,1,26.1,•,0,dot,Harbhajan,Sangakkara,no run,false,Sangakkara defends off the back foot
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,161,1,SL,26,2,26.2,•,0,dot,Harbhajan,Sangakkara,no run,false,drifts on to the stumps and the batsman defends
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,162,1,SL,26,3,26.3,•,0,dot,Harbhajan,Sangakkara,no run,false,"width now and Sangakkara goes for a big wind-up and misses his attempted cover drive, and Dhoni also misses the take, the extra spin did for him"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,163,1,SL,26,4,26.4,1,1,run,Harbhajan,Sangakkara,1 run,false,clipped away to the leg side
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,164,1,SL,26,5,26.5,•,0,dot,Harbhajan,Mahela Jayawardene,no run,false,"ah, nearly got him! Jayawardene again went for the late cut but he's missed it and that ball was very straight, only just missing the off stump. Hands-on-head time for Harbhajan"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,165,1,SL,26,6,26.6,2,2,run,Harbhajan,Mahela Jayawardene,2 runs,false,this time Mahela does get the late cut away but can't get it all the way to the boundary
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,166,1,SL,27,1,27.1,2,2,run,Yuvraj,Sangakkara,2 runs,false,"driven through cover as Sangakkara gets a bit of width outside off, and Tendulkar is sweeping on the boundary"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,167,1,SL,27,2,27.2,4,4,run,Yuvraj,Sangakkara,FOUR runs,false,"super stroke! Sangakkara uses his feet, gets down the pitch and clips Yuvraj between mid-on and midwicket and it's timed and placed to perfection. Classy."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,168,1,SL,27,3,27.3,1,1,run,Yuvraj,Sangakkara,1 run,false,clipped away through the leg side for a single
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,169,1,SL,27,4,27.4,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,soft hands now as Jayawardene turns this one behind square
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,170,1,SL,27,5,27.5,W,0,wicket,Yuvraj,Sangakkara,OUT,true,"gone! Caught behind trying to cut! Yuvraj pushed this one across Sangakkara, whose eyes lit up as he went hard at the shot and got an edge through to Dhoni, who made no mistake. What a massive blow that is, Sangakkara was starting to look really good. And golden-arm Yuvraj does it again!
Kumar Sangakkara c †Dhoni b Yuvraj Singh 48 (67b 5x4 0x6 102m) SR: 71.64
Here's Samaraweera."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,171,1,SL,27,6,27.6,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,tossed up outside off and Samaraweera reaches forward to defend
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,172,1,SL,28,1,28.1,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,fullish and straightish and drivenish to mid-onish
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,173,1,SL,28,2,28.2,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,opens the face and guides this one to third man
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,174,1,SL,28,3,28.3,•,0,dot,Sreesanth,Thilan Samaraweera,no run,false,"again Sreesanth goes straight, and it's driven to mid-on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,175,1,SL,28,4,28.4,4,4,run,Sreesanth,Thilan Samaraweera,FOUR runs,false,"there's a boundary for Samaraweera, he got a ball that was a touch short and just slightly wide, he's opened the fave and steered that to third man, where Yuvraj dives and belly-flops trying to make the save. It was in vain.
Sehwag comes in to the slips now. He's at a floating or second slip, with no first in place."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,176,1,SL,28,5,28.5,•,0,dot,Sreesanth,Thilan Samaraweera,no run,false,pushed away to the off side
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,177,1,SL,28,6,28.6,1,1,run,Sreesanth,Thilan Samaraweera,1 run,false,"driven through cover point and there's a single to the sweeper
That's drinks. Here's Abhishek Purohit to take over the commentary duties."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,178,1,SL,29,1,29.1,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"straightening around off stump, eased away to covers off the back foot"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,179,1,SL,29,2,29.2,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"opens him up with one that turns across from middle, played out towards point, Thilan wants a single, Mahela is in two minds, Thilan hurries back in the end"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,180,1,SL,29,3,29.3,4,4,run,Yuvraj,Thilan Samaraweera,FOUR runs,false,"this time they don't need to run, he goes back and at the last instant, opens the face to run it past slip for a boundary, made good use of Yuvraj's skiddy pace there"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,181,1,SL,29,4,29.4,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,pushed to short extra cover off the front foot
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,182,1,SL,29,5,29.5,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"fuller from yuvraj, he drives it back to the bowler"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,183,1,SL,29,6,29.6,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"cannot get the width to drive through covers, pushes one around off to short extra cover"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,184,1,SL,30,1,30.1,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,"very full around leg stump, Mahela eases it wide of mid on and takes on the man there with the single, easily done in the end"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,185,1,SL,30,2,30.2,1,1,run,Sreesanth,Thilan Samaraweera,1 run,false,"shuffles and walks outside off stump and a couple of steps down the track, works this back of a length ball towards midwicket for another single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,186,1,SL,30,3,30.3,4,4,run,Sreesanth,Mahela Jayawardene,FOUR runs,false,"given width, Mahela cuts it behind point, languidly, as if that was the easiest thing to do in the world, third man didn't have much chance, got to the ball with a long run but dived over it in the end"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,187,1,SL,30,4,30.4,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"Sreesanth tests out the bounce in the wicket, finds out there is lot of it as this short one takes off outside off stump, Mahela stays in the crease and lets it go"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,188,1,SL,30,5,30.5,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"unfurls a push-drive that rolls along the ground to extra cover, very full from Sree"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,189,1,SL,30,6,30.6,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,"now he shuffles across, and whips a length ball around leg stump backward of square leg"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,190,1,SL,31,1,31.1,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"tossed up slowly, he comes forward and defends"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,191,1,SL,31,2,31.2,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"Mahela slaps this one stylishly, if that can be done, and sweeper cover fields"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,192,1,SL,31,3,31.3,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"whoa, Thilan is down on his knees, and outside off stump to try to play the paddle sweep, the ball arrived slower than he thought, it loops up in the air off something, was it forearm, was it glove, was it the flap of the pad, Dhoni came in front of the stumps and behind Thilan to grab it, umpire Dar says no, Dhoni goes for the review, it has definitely hit the pad, too much doubt whether there was some glove on that, Thilan stays on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,193,1,SL,31,4,31.4,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,"flighted very wide and very full outside off stump, he lunges out and drives it to sweeper cover"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,194,1,SL,31,5,31.5,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,Mahela takes a step forward and drives a full delivery wide of sweeper cover
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,195,1,SL,31,6,31.6,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,"ends the over with another drive in the gap past extra cover, Sree at sweeper cover is in business again"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,196,1,SL,32,1,32.1,•,0,dot,Tendulkar,Thilan Samaraweera,no run,false,"wobbling seam-up delivery that moves away around off, pushed to short extra cover"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,197,1,SL,32,2,32.2,1,1,run,Tendulkar,Thilan Samaraweera,1 run,false,"this one turns away in somewhat conventional finger-spun fashion, driven down the ground"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,198,1,SL,32,3,32.3,1,1,run,Tendulkar,Mahela Jayawardene,1 run,false,"the offspinner now, turning in, turned away to fine leg"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,199,1,SL,32,4,32.4,1w,1,w,Tendulkar,Thilan Samaraweera,1 wide,false,goes wide down the leg side as Thilan overbalances and misses on the flick
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,200,1,SL,32,4,32.4,1,1,run,Tendulkar,Thilan Samaraweera,1 run,false,eased off the front foot down to long off
